Braveheart - O Desafio Do Guerreiro;Braveheart;TRUE;TRUE;1995;171;0;Images\5608652020381.15F.jpg
Breakfast on Pluto;0;TRUE;TRUE;2005;123;Drama;Images\5608652034241.15F.jpg
Breaking News - Cidade em Alerta;Dai si gein;FALSE;TRUE;2004;90;Acção;Images\IF6EFCB42093E5D14.15F.jpg
Broken Flowers - Flores Partidas;Broken Flowers;TRUE;TRUE;2005;101;Comédia;Images\5602193353816.15F.jpg
Bucha & Estica a caminho do oeste;Way Out West;FALSE;TRUE;1937;61;Comédia;Images\I63479CB0420EA799.15F.jpg
Bucha e estica: Em frente marche!;Great Guns;FALSE;TRUE;1941;70;0;Images\5608652027526.15F.jpg
Buzz Lightyear;Buzz Lightyear of Star Command: The Adventure Begins;TRUE;TRUE;2000;67;Animação;Images\5601887417100.15F.jpg
Caçador de Diamantes;0;TRUE;TRUE;0;0;0;Images\M111.15F.jpg
Cães Danados;Reservoir Dogs;TRUE;TRUE;1992;95;Suspense/Thriller;Images\044007838723.15F.jpg
Call Girl;0;TRUE;TRUE;2007;136;0;Images\5601887524266.15F.jpg
Caminho para Perdição;Road to Perdition;TRUE;TRUE;2002;112;Crime;Images\5600304165556.15F.jpg
Caminhos Inesperados;World Traveler;TRUE;TRUE;2001;103;0;Images\5602193320054.15F.jpg
Caminhos Perigosos;The Gingerbread Man;TRUE;TRUE;1998;109;Suspense/Thriller;Images\I89BF1C4340B1914E.15F.jpg
CAMP ROCK;Camp Rock;TRUE;TRUE;2008;95;Comédia;Images\5601887527052.15F.jpg
Candy;0;FALSE;TRUE;2006;103;Drama;Images\I44CD240EAD24DBD0.15F.jpg
Capitães de Abril;0;TRUE;TRUE;2000;119;0;Images\5601887419197.15F.jpg
Capuchinho Vermelho - A Verdadeira História;Hoodwinked!;TRUE;TRUE;2006;77;Animação;Images\5608652029858.15F.jpg
Carga Ultra Secreta;0;TRUE;TRUE;2000;96;0;Images\5604779045818.15F.jpg
Carros;Cars;TRUE;FALSE;2006;112;0;Images\5601887487981.15F.jpg
Casablanca;0;TRUE;TRUE;1942;98;Clássico;Images\5601887402908.15F.jpg
Casados de Fresco;Just Married;TRUE;TRUE;2003;91;Comédia;Images\5600304163354.15F.jpg
Casamento em dose dupla;Smother;FALSE;TRUE;2008;93;Comédia;Images\5602193345910.15F.jpg
Casei Com Uma Feiticeira;Bewitched;TRUE;TRUE;2005;98;0;Images\8414533033244.15F.jpg
Casino;0;TRUE;TRUE;1995;178;Drama;Images\3259190305397.15F.jpg
Casino Royale;0;TRUE;TRUE;2006;139;Acção;Images\8414533040587.15F.jpg
Catwoman;0;TRUE;TRUE;2004;100;Acção;Images\7321977314505.15F.jpg
Cavalgar com o Diabo;Ride With the Devil;TRUE;TRUE;1999;132;Drama;Images\5601887432974.15F.jpg
Cercados;Black Hawk Down;TRUE;TRUE;2001;138;Guerra;Images\5601887435142.15F.jpg
Chamavam-lhe... Frei Edgar;White River Kid;FALSE;TRUE;1999;99;0;Images\8420172019716.10F.jpg
Chefe de Estado;Head of State;TRUE;TRUE;2003;93;0;Images\5050583003764.15F.jpg
Chéri;Cheri;FALSE;TRUE;2009;88;Comédia;Images\5600304213813.15F.jpg
Chicago;0;TRUE;TRUE;2002;109;Musical;Images\5608652019477.15F.jpg
Chicken Little;0;TRUE;TRUE;2005;78;Animação;Images\5601887480821.15F.jpg
Chocolate;Chocolat;TRUE;TRUE;2000;117;Comédia;Images\5608652007795.15F.jpg
Chuva de Fogo;Blown Away;TRUE;TRUE;1994;121;Acção;Images\5600304177016.15F.jpg
Cidade de Deus;0;TRUE;TRUE;2002;124;Drama;Images\5606118101155.15F.jpg
Cinco dias, cinco noites;0;TRUE;TRUE;1996;100;0;Images\5606699501528.15F.jpg
Cinco Minutos de Paz;Five Minutes Of Heaven;FALSE;TRUE;2009;90;Crime;Images\5606320011785.15F.jpg
Cinema Paraíso;Nuovo Cinema Paradiso;TRUE;TRUE;1989;117;0;Images\5601887443666.15F.jpg
Click;0;FALSE;TRUE;2006;103;0;Images\8414533039925.15F.jpg
Clube das Solteironas;Crush;FALSE;TRUE;2001;108;Romance;Images\5601887441952.15F.jpg
Cocoon: A Aventura dos Corais Perdidos;Cocoon;TRUE;FALSE;1985;118;Ficção Científica;Images\5608652011914.15F.jpg
Código 46;Code 46;TRUE;TRUE;2003;90;Ficção Científica;Images\5608652037532.15F.jpg
Código de Silêncio;Code of Silence;TRUE;TRUE;1985;97;Acção;Images\5608652020527.15F.jpg
Códigos de Guerra;Windtalkers;FALSE;TRUE;2002;129;Acção;Images\5608652016377.15F.jpg
Colateral;Collateral;TRUE;TRUE;2004;115;Acção;Images\5601887467556.15F.jpg
Cold Mountain;0;TRUE;TRUE;2003;148;Drama;Images\5601887463565.15F.jpg
Coleção Cinemania 1: A Lagoa Azul;The Blue Lagoon;TRUE;TRUE;1980;100;Drama;Images\IE3545F5A29824FAD.15F.jpg
Coleção Cinemania 1: Olha Quem Fala;Look Who's Talking;TRUE;TRUE;1989;92;Comédia;Images\IB960D0C8236FCC0B.15F.jpg
Coleção Cinemania 1: Os Caça-Fantasmas;Ghostbusters;TRUE;TRUE;1984;101;Comédia;Images\I7957A3EAB6667F22.15F.jpg
Coleção Cinemania 2: Espirito Selvagem;All the Pretty Horses;FALSE;TRUE;2000;112;0;Images\5601887424122.15F.jpg
Coleção Cinemania 2: O Fim da Aventura;The End of the Affair;FALSE;TRUE;1999;98;0;Images\5601887412136.15F.jpg
Coleção Cinemania 2: Os Miseráveis;0;FALSE;TRUE;2000;480;0;Images\5602193324083.15F.jpg
Coleção Cinemania 3: Desperado;0;TRUE;TRUE;1995;100;Acção;Images\5601887452453.15F.jpg
Coleção Cinemania 3: Duro de matar;Half Past Dead;TRUE;TRUE;2002;98;Acção;Images\I95D7417EE6CD566A.15F.jpg
Coleção Cinemania 3: O Patriota;The Patriot;TRUE;TRUE;2000;158;Drama;Images\5601887415830.15F.jpg
Colete de Forças;The Jacket;FALSE;TRUE;2005;99;Suspense/Thriller;Images\5601887475292.15F.jpg
Colisão;Crash;TRUE;TRUE;2004;108;Drama;Images\5600304163972.15F.jpg
Colombiana;0;TRUE;TRUE;2011;108;Acção;Images\5601887574513.15F.jpg
Columbo: Assacinato;0;TRUE;TRUE;1971;725;Crime;Images\025192160738F.jpg
Comando;Commando;TRUE;TRUE;1985;87;0;Images\5608652005357.15F.jpg
Combate ao Passado;Linewatch;TRUE;TRUE;2008;90;Drama;Images\043396240766F.jpg
Comboio em Fuga;Runaway Train;FALSE;TRUE;1985;106;Acção;Images\5600304180276.15F.jpg
Como Assaltar Um Banco;How To Rob A Bank;FALSE;TRUE;2007;78;Drama;Images\5600304207065.15F.jpg
Como Cães e Gatos;Cats & Dogs;TRUE;TRUE;2001;87;Comédia;Images\7321919212531.15F.jpg
Comprometidos;Commited;TRUE;TRUE;2000;94;0;Images\5608652010573.15F.jpg
Compromisso de Honra;Rules of Engagement;TRUE;TRUE;2000;127;Drama;Images\5602193304900.15F.jpg
Confiança;Confidence;TRUE;TRUE;2003;93;Drama;Images\5608652021500.15F.jpg
Confissões de Uma Mente Perigosa;Confessions of a Dangerous Mind;TRUE;TRUE;2002;109;Drama;Images\5600304160278.15F.jpg
Conhece Joe Black?;Meet Joe Black;TRUE;TRUE;1998;173;Drama;Images\3259190353312.15F.jpg
Conspiração Mortifera;Proximity;FALSE;TRUE;2001;90;0;Images\5604779041902.15F.jpg
Conspiração no Pentágono;Ignition;TRUE;TRUE;2001;90;0;Images\5608652010443.15F.jpg
Contado ninguém Acredita;Stranger Than Fiction;TRUE;TRUE;2006;108;Drama;Images\5608652030892.15F.jpg
Cop Land - Zona Exclusiva;Cop Land;TRUE;TRUE;1997;101;Crime;Images\5600304161145.15F.jpg
Corações Solitários;Lonely Hearts;TRUE;TRUE;1982;103;Drama;Images\5602193345583.15F.jpg
Coragem Debaixo de Fogo;Courage Under Fire;FALSE;TRUE;1996;112;Acção;Images\5600304197229.15F.jpg
Corrida para a montanha mágica;Race to Witch Mountain;TRUE;TRUE;2009;94;Ficção Científica;Images\5601887538089.15F.jpg
Corrigindo Beethoven;Copying Beethoven;TRUE;TRUE;2006;99;Drama;Images\5608652030458.15F.jpg
Corrupção;0;FALSE;TRUE;2007;93;Drama;Images\5602831084522.15F.jpg
Crank - Veneno No Sangue;Crank;TRUE;TRUE;2006;84;Acção;Images\5608652030212.15F.jpg
Crepúsculo;Twilight;FALSE;TRUE;2008;117;Drama;Images\5601887532216.15F.jpg
Criatura prefeita;Perfect Creature;FALSE;TRUE;2006;84;Horror;Images\5600304196895.15F.jpg
Crime Em Primeiro Grau;High Crimes;FALSE;TRUE;2002;111;Drama;Images\5608652016995.15F.jpg
Crimes no Paraíso;Stone Cold;TRUE;TRUE;2005;83;Drama;Images\8414533031356.15F.jpg
Crimes ocultos;The Murdoch Mysteries;FALSE;TRUE;2004;95;Crime;Images\5604779059297.15F.jpg
Crocodilo Dundee em Los Angeles;Crocodile Dundee in Los Angeles;TRUE;TRUE;2001;90;Comédia;Images\5602193307444.15F.jpg
Crueldade Intolerável;Intolerable Cruelty;FALSE;TRUE;2003;96;Comédia;Images\5050582068207.15F.jpg
CSI 2: Crime Sob Investigação (1.5 a 1.8);0;TRUE;TRUE;2000;172;Drama;Images\IA337C443A658A88F.15F.jpg
CSI 3: Crime Sob Investigação (1.9 a1.12);0;TRUE;TRUE;2000;172;Drama;Images\IDADB90322FB0C0D5.15F.jpg
CSI 5: Crime Sob Investigação (1.17 a 1.20);0;TRUE;TRUE;2000;172;Drama;Images\IE3931F3AF864BCB7.15F.jpg
CSI 6: Crime Sob Investigação (1.21 a 1.23);0;TRUE;TRUE;2000;129;Drama;Images\I458B66BEE10A8E62.15F.jpg
CSI: Crime Sob Investigação - Segunda Série: Episódios 2.1 - 2.12;CSI: Crime Scene Investigation - Season 2: Part 1;TRUE;TRUE;2001;516;Televisão;Images\5608652027083.15F.jpg
CSI: Crime Sob Investigação - Segunda Série: Episódios 2.13 - 2.23;CSI: Crime Scene Investigation - Season 2: Part 2;TRUE;TRUE;2002;473;Drama;Images\5608652027465.15F.jpg
CSI: Crime Sob Investigação - Terceira Série: Episódios 3.1 - 3.12;CSI: Crime Scene Investigation - Season 3: Part 1;TRUE;TRUE;2001;516;Televisão;Images\5608652027755.15F.jpg
CSI: Crime Sob Investigação (1.1 a 1.4);0;TRUE;TRUE;2000;172;Drama;Images\IFC4DFDDEBD6406AA.15F.jpg
CSI: Crime Sob Investigação (1.13 a 1.16);0;TRUE;TRUE;2000;172;Drama;Images\I4B8F905FA402887B.15F.jpg
Culpa Humana;The Human Stain;TRUE;TRUE;2003;103;0;Images\5601887459964.15F.jpg
Cúmplices de um Crime;0;TRUE;TRUE;2003;95;0;Images\5602193314640.15F.jpg
Cyrano de Begerac;0;TRUE;TRUE;1990;135;Romance;Images\I7833B844C9CAA486.15F.jpg
D-Tox;0;TRUE;TRUE;2002;92;Drama;Images\3259190603639.15F.jpg
Da Rússia com Amor;Birthday Girl;TRUE;TRUE;2001;93;Comédia;Images\5608652012331.15F.jpg
Danças com Lobos;Dances With Wolves;FALSE;TRUE;1990;227;Western;Images\5601887459278.15F.jpg
Danos Colaterais;Collateral Damage;TRUE;TRUE;2002;105;0;Images\7321976213243.15F.jpg
Dartacão - um por todos e todos por um;0;TRUE;TRUE;0;0;0;Images\M17.15F.jpg
De Férias com Timon & Pumba;On Holiday with Timon & Pumba;TRUE;TRUE;1996;63;Animação;Images\5601887466634.15F.jpg
De malas aviadas;New in Town;TRUE;TRUE;2009;96;Comédia;Images\5602193348744.15F.jpg
De Olhos Bem Fechados;Eyes Wide Shut;TRUE;TRUE;1999;153;Drama;Images\5601887404810.15F.jpg
De Volta para o Inferno;Uncommon Valor;TRUE;TRUE;1983;105;Guerra;Images\7896012216101.23F.jpg
Dead Man Walking A Ultima Caminhada;Dead Man Walking;FALSE;TRUE;1995;122;Drama;Images\I3C2F131CC111C0E6.15F.jpg
Dempsey e Makepeace: Série 3;Dempsey & Makepeace;FALSE;TRUE;1986;520;Acção;Images\5602193322119.15F.jpg
Desaparecida!;The Lady Vanishes;TRUE;TRUE;1938;99;Suspense/Thriller;Images\I5E94B9E5E1FF381E.15F.jpg
Desaparecidas;The Missing;TRUE;TRUE;2003;131;Drama;Images\5601887462100.15F.jpg
Desaparecido na América;Missing in America;FALSE;TRUE;2005;102;Drama;Images\5606320006613.15F.jpg
Desesperadamente Procurando Susana;Desperately Seeking Susan;TRUE;TRUE;1985;99;Comédia;Images\5608652003834.15F.jpg
Destruir Depois de Ler;Burn After Reading;TRUE;TRUE;2008;91;Comédia;Images\5600304201735.15F.jpg
Detenção de risco;Safe House;FALSE;TRUE;2012;115;Acção;Images\5601887578528.15F.jpg
Detenção Secreta;Rendition;FALSE;TRUE;2007;117;Drama;Images\5602193342070.15F.jpg
Dia D: A Caminho Da Vitória;0;TRUE;TRUE;0;0;0;Images\5602841044165F.jpg
Dia e noite;Knight And Day;TRUE;TRUE;2010;117;Acção;Images\5600304216944.15F.jpg
Diamante de Sangue;Blood Diamond;TRUE;TRUE;2006;137;Acção;Images\7321974117628.15F.jpg
Diário de um escândalo;Notes on a Scandal;TRUE;TRUE;2006;88;Drama;Images\5600304176460.15F.jpg
Dias de Futebol;Días de Fútbol;TRUE;TRUE;2003;109;Comédia;Images\5608652026413.15F.jpg
Dias de Glória;Indigènes;TRUE;TRUE;2006;118;Guerra;Images\5608652031615.15F.jpg
Dinheiro Marcado;Run for the Money;TRUE;TRUE;2002;94;0;Images\5601887201174.15F.jpg
Dinheiro Vivo;Mad Money;FALSE;TRUE;2008;104;0;Images\013138000095F.jpg
Dinossauro;Dinosaur;TRUE;TRUE;2000;79;Animação;Images\5601887421640.15F.jpg
Discovery - O Guia Completo: Terra Em Erupção;0;FALSE;TRUE;0;0;0;Images\M18.15F.jpg
Disposta a Tudo;To Die For;TRUE;TRUE;1995;102;0;Images\5606118101865.15F.jpg
Divórcio de Milhões;Serving Sara;TRUE;TRUE;2002;96;Comédia;Images\5608652018470.15F.jpg
Dk Enciclopédia Visual - A Máquina Humana;0;FALSE;TRUE;0;0;0;Images\M19.15F.jpg
Dk Enciclopédia Visual - Tragédias Naturais;0;FALSE;TRUE;0;0;0;Images\M20.15F.jpg
Dois Destinos;The Family Man;TRUE;TRUE;2000;126;Comédia;Images\5601887422074.15F.jpg
Dois Estranhos, Um Casamento;The Pleasure of Your Company;TRUE;TRUE;2006;88;Comédia;Images\5600304194686.15F.jpg
Dom Quixote;Don Quixote;TRUE;TRUE;2000;139;0;Images\5601887463206.15F.jpg
Donnie Brasco;0;TRUE;TRUE;1997;126;Crime;Images\5602193316217.15F.jpg
Dorian Gray;0;TRUE;TRUE;2009;108;Drama;Images\5060116724097.4F.jpg
Dormindo com o Inimigo;Sleeping With the Enemy;TRUE;TRUE;1991;100;Suspense/Thriller;Images\5608652008235.15F.jpg
Doze desafios;12 Rounds;TRUE;TRUE;2009;108;Acção;Images\5600304209694.15F.jpg
Dr. Dolittle;0;TRUE;TRUE;1998;81;Comédia;Images\5600304162685.15F.jpg
Dr. Dolittle 2;0;TRUE;TRUE;2001;87;Comédia;Images\5600304162753.15F.jpg
Dr. T e as Mulheres;Dr. T & the Women;TRUE;TRUE;2000;140;0;Images\9771806952312.23F.jpg
Dragão Vermelho;Red Dragon;TRUE;TRUE;2002;119;Suspense/Thriller;Images\I33AAA95576D585E2.15F.jpg
Dreamgirls;0;TRUE;TRUE;2006;125;Drama;Images\5601887493418.15F.jpg
Duas irmães e o rei;0;TRUE;TRUE;2008;115;Drama;Images\043396215269F.jpg
Duas Obras Primas de Fritz Lang;0;TRUE;TRUE;1931;226;Clássico;Images\5606118101667.15F.jpg
Duas Vidas;Zwei Leben;TRUE;TRUE;2012;95;Drama;Images\3700782600722.8F.jpg
Duas Vidas e um Rio;A River Runs Through It;TRUE;TRUE;1992;118;0;Images\5608652021951.15F.jpg
Duelo de Titãs;Remember the Titans;TRUE;TRUE;2000;108;Drama;Images\5601887422999.15F.jpg
Duelo Imortal 3;Highlander III: The Sorcerer;TRUE;TRUE;1994;95;Aventura;Images\5602193330428.15F.jpg
Dumbo;0;TRUE;TRUE;1941;64;Animação;Images\5601887424498.15F.jpg
Dupla sedução;Duplicity;TRUE;TRUE;2009;125;Crime;Images\5050582697896.15F.jpg
Duplex;0;TRUE;TRUE;2003;85;Comédia;Images\5608652024952.15F.jpg
Duplo Risco;Double Jeopardy;FALSE;TRUE;1999;101;Suspense/Thriller;Images\5601887417285.15F.jpg
Duro Amor;Gigli;TRUE;TRUE;2003;116;Comédia;Images\5601887459056.15F.jpg
É Agora ou Nunca;The Good Girl;FALSE;TRUE;2002;89;Comédia;Images\I9508A7782F4CA91F.15F.jpg
E.T. O Extraterrestre;E.T. The Extra-Terrestrial;FALSE;TRUE;1982;115;Família;Images\3259190344891.15F.jpg
Eclipse;The Twilight Saga: Eclipse;FALSE;TRUE;2010;125;Suspense/Thriller;Images\5601887566105.15F.jpg
Edison;0;TRUE;TRUE;2005;92;Acção;Images\5050582432473.15F.jpg
Efeito Borboleta;The Butterfly Effect;FALSE;TRUE;2004;115;0;Images\5601887465576.15F.jpg
El Cid - A Lenda;El Cid - La leyenda;TRUE;TRUE;2003;80;0;Images\5601887464784.15F.jpg
Ela É Demais;She's All That;TRUE;TRUE;1999;93;Comédia;Images\5608652003148.15F.jpg
Ele não está assim tão interessado;He's Just Not That Into You;FALSE;TRUE;2009;129;Comédia;Images\5602193343480.15F.jpg
Elektra;0;TRUE;TRUE;2005;92;Acção;Images\5608652026741.15F.jpg
Elizabeth;0;TRUE;TRUE;1998;118;Drama;Images\5601887427673.15F.jpg
Ella Encantada;Ella Enchanted;TRUE;TRUE;2004;92;Comédia;Images\5600304160353.15F.jpg
Elvis Deu de Fuga;Elvis Has Left the Building;TRUE;TRUE;2004;94;Comédia;Images\5608652026888.15F.jpg
Em Bicos de Pés;Tiptoes;FALSE;TRUE;2003;86;0;Images\5606118101179.15F.jpg
Em Busca da Esmeralda Perdida;Romancing the Stone;TRUE;TRUE;1984;101;Romance;Images\5600304162876.15F.jpg
Em Busca da Felicidade;The Pursuit of Happyness;FALSE;TRUE;2006;117;Drama;Images\8414533042383.15F.jpg
Em Busca de Um Milagre;Saint Ralph;FALSE;TRUE;2004;94;Drama;Images\I3AF4331217C19949.15F.jpg
Em Defesa da Honra;Hart's War;FALSE;TRUE;2002;117;Acção;Images\5600304176781.15F.jpg
Em Defesa de Sua Magestade;Shanghai Knights;TRUE;TRUE;2003;114;0;Images\5601887451609.15F.jpg
Em Nome do Rei: Ascensão e Luta;In the Name of the King: A Dungeon Siege Tale;FALSE;TRUE;2007;122;Acção;Images\5608652034296.15F.jpg
Ema;Emma;FALSE;TRUE;1996;116;Comédia;Images\5600304176248.15F.jpg
Embriagado de Amor;Punch-Drunk Love;TRUE;TRUE;2002;90;Comédia;Images\5601887461134.15F.jpg
Encontro em Manhattan;Maid in Manhattan;TRUE;TRUE;2002;101;Comédia;Images\5601887454853.15F.jpg
Encurralada;Trapped;FALSE;TRUE;2002;101;Suspense/Thriller;Images\5601887450282.15F.jpg
Enquanto dormias;While You Were Sleeping;FALSE;TRUE;1995;99;Comédia;Images\5601887480609.15F.jpg
Ensaio sobre a cegueira;Blindness;TRUE;TRUE;2008;116;Drama;Images\5600304208536.15F.jpg
Entrelaçados;Tangled;TRUE;TRUE;2010;97;Animação;Images\5601887568659.15F.jpg
Era Uma Vez no México;Once Upon a Time in Mexico;TRUE;TRUE;2003;98;Acção;Images\8414533024532.15F.jpg
Era Uma Vez Um Rapaz;About a Boy;FALSE;TRUE;2002;97;Drama;Images\3259190397095.15F.jpg
Era uma vez... um pai;Jersey Girl;FALSE;TRUE;2004;0;0;Images\5601887465507.15F.jpg
Eram Todos Bons Rapazes;Very Bad Things;TRUE;TRUE;1998;96;Suspense/Thriller;Images\5602193302630.15F.jpg
Eraser;0;TRUE;TRUE;1996;110;Acção;Images\5606376283280.15F.jpg
Erin Brockovich;0;TRUE;TRUE;2000;126;Drama;Images\5601887413010.15F.jpg
És o maior, meu;I Love You, Man;FALSE;TRUE;2009;105;Comédia;Images\5601887539475.15F.jpg
Escândalos do Candidato;Primary Colors;TRUE;FALSE;1998;137;Drama;Images\5601887461738.15F.jpg
Escola de Criminosos;Animal Factory;FALSE;TRUE;2000;90;Drama;Images\5602193344524.15F.jpg
Escola de Sedução;School for Seduction;TRUE;TRUE;2004;100;Comédia;Images\5600304160070.15F.jpg
Espangles;Spanglish;FALSE;TRUE;2004;126;Romance;Images\8414533029421.15F.jpg
Espíritos Inquietos;Stir of Echoes;TRUE;TRUE;1999;99;Suspense/Thriller;Images\5608652005043.15F.jpg
Esquece...e siga;Get Over It;TRUE;TRUE;2001;83;Comédia;Images\IE9C2EE01C8FB30B1.15F.jpg
Está Tudo Louco!;Rat Race;TRUE;TRUE;2001;107;Comédia;Images\5601887439270.15F.jpg
Estado de Sítio;The Siege;FALSE;TRUE;1998;111;Acção;Images\5608652002127.15F.jpg
Este País Não é Para Velhos;No Country for old Men;TRUE;TRUE;2007;118;Suspense/Thriller;Images\5601887523160.15F.jpg
Estranha aliança;0;TRUE;TRUE;1991;94;Acção;Images\5050070020120.4F.jpg
Estranhas Experiências;Rough Magic;TRUE;TRUE;1995;60;0;Images\5608652022200.15F.jpg
Estranhos;Unknown;FALSE;TRUE;2006;82;Suspense/Thriller;Images\5600304173827.15F.jpg
Estranhos Companheiros De Cama;Strange Bedfellows;TRUE;TRUE;2004;95;0;Images\5600304167079.15F.jpg
Estranhos em casa;Winter Passing;FALSE;TRUE;2006;99;Drama;Images\024543251187F.jpg
Eu, Robot;I, Robot;TRUE;TRUE;2004;110;0;Images\5608652024983.15F.jpg
Expiação;Atonement;TRUE;TRUE;2007;118;Drama;Images\5600402400832.15F.jpg
Explorando As Origens Da Vida;0;TRUE;TRUE;0;0;0;Images\M23.15F.jpg
Extras: A Primeira Série Completa;Extras: The Complete First Series;FALSE;TRUE;2005;175;0;Images\5602193331784.15F.jpg
Extremamente alto, incrivelmente perto;Extremely Loud & Incredibly Close;FALSE;TRUE;2011;124;Drama;Images\5601887578931.15F.jpg
Extremamente Perigosa;Swimfan;FALSE;TRUE;2002;81;0;Images\5601887448944.15F.jpg
F/X - Efeitos Mortais;F/X;TRUE;TRUE;1986;104;Acção;Images\5600304173148.15F.jpg
Façam o Favor de Ser Felizes;0;FALSE;TRUE;2009;45;Comédia;Images\5603846048646.15F.jpg
Fado - História d' Uma Cantadeira;0;TRUE;TRUE;1948;108;0;Images\5606699504192.15F.jpg
Fala Com Ela;Hable con ella;TRUE;TRUE;2002;109;Drama;Images\5602193347952.15F.jpg
Falsas Aparências;The Whole Nine Yards;TRUE;TRUE;2000;97;Comédia;Images\5602193305938.15F.jpg
Falsas Aparências 2;The Whole Ten Yards;FALSE;TRUE;2004;99;Comédia;Images\5602193321235.15F.jpg
Fargo;0;TRUE;TRUE;1996;100;Suspense/Thriller;Images\5602193308229.15F.jpg
Fast Track - Velocidade sem Limites;Fast Track: No Limits;TRUE;TRUE;2008;96;Acção;Images\5608652033886.15F.jpg
Feliz Acaso;Serendipity;TRUE;TRUE;2001;90;Comédia;Images\I8F739EA37AAA6CEA.15F.jpg
Feliz Natal Mr. Lawrence;Merry Christmas Mr. Lawrence;TRUE;TRUE;1983;122;Drama;Images\5607727027607.15F.jpg
Ficheiros secretos: Quero acreditar;The X-Files: I Want to Believe;TRUE;TRUE;2008;104;Ficção Científica;Images\5600304206938.15F.jpg
Filme da Treta;0;TRUE;FALSE;2006;90;Comédia;Images\5608652030182.15F.jpg
Final Cut - A Última Memória;The Final Cut;TRUE;TRUE;2004;90;Suspense/Thriller;Images\5608652027922.15F.jpg
Fire - Sem Nada a Perder;Fire!;TRUE;TRUE;2008;90;Acção;Images\I29D76675DEB1E916.15F.jpg
Flightplan - Pânico a Bordo;Flightplan;FALSE;TRUE;2005;94;Acção;Images\5601887481316.15F.jpg
Flyboys - Nascidos para voar;Flyboys;TRUE;TRUE;2006;133;0;Images\5608652030977.15F.jpg
Fomos Soldados;We Were Soldiers;TRUE;TRUE;2002;134;Acção;Images\5601887445578.15F.jpg
Fora Todas as Regras;Breakin' All the Rules;TRUE;TRUE;2004;82;Comédia;Images\8414533028431.15F.jpg
Forças da Natureza;Forces of Nature;TRUE;TRUE;1999;106;Comédia;Images\0678149090895.15F.jpg
Fórmula 51;The 51st State;TRUE;TRUE;2001;92;Acção;Images\5608652015165.15F.jpg
Forte Apache;Fort Apache;TRUE;TRUE;1948;127;Western;Images\I87992CD4DC9813A1.15F.jpg
Freedomland: A Cor do Crime;Freedomland;TRUE;TRUE;2006;108;0;Images\5601887485949.15F.jpg
Frequência;Frequency;TRUE;TRUE;2000;110;Suspense/Thriller;Images\5601887427840.15F.jpg
Fresh;0;FALSE;TRUE;1994;114;0;Images\717951002778F.jpg
Frida;0;TRUE;TRUE;2002;118;Drama;Images\5608652019552.15F.jpg
Fronteiras de Ambição;Beyond the City Limits;FALSE;TRUE;2001;92;0;Images\5608652011761.15F.jpg
Frost/Nixon;0;TRUE;TRUE;2008;115;Drama;Images\5050582607482.15F.jpg
Frosty o boneco de neve;0;TRUE;TRUE;0;0;0;Images\M24.15F.jpg
Funcionário do mês;Employee of the Month;TRUE;TRUE;2006;104;Comédia;Images\IE76CE7E9043A3EF3.15F.jpg
Fúria de Combater;Born To Defense ou Zhong hua ying xiong;TRUE;TRUE;1986;91;Artes Marciais;Images\5608652028356.15F.jpg
Galileu;0;TRUE;TRUE;0;0;0;Images\M25.15F.jpg
Gangs de Nova Iorque;Gangs of New York;TRUE;TRUE;2002;166;Drama;Images\5602193314763.15F.jpg
Gangster No. 1;0;TRUE;TRUE;2000;99;Drama;Images\5014138290016.4F.jpg
Garfield: O Filme;Garfield;TRUE;TRUE;2004;77;Animação;Images\5600304168175.15F.jpg
Gente Conhecida;People I Know;FALSE;TRUE;2002;95;Drama;Images\5608652017756.15F.jpg
Gente Estranha;Fierce People;FALSE;TRUE;2005;107;Drama;Images\I9ADD8543B5974488.15F.jpg
Geronimo Stilton vol.1;0;TRUE;TRUE;2009;25;Animação;Images\5050582751598.10F.jpg
Get Low;0;TRUE;TRUE;2009;100;Drama;Images\8716777934777.30F.jpg
Giras e passadas;St Trinian's;TRUE;TRUE;2007;97;Comédia;Images\IFAB370AE607773DB.15F.jpg
Giras e Terríveis;Mean Girls;FALSE;TRUE;2004;93;0;Images\5601887466375.15F.jpg
Godsend - O Enviado;Godsend;FALSE;TRUE;2004;98;Suspense/Thriller;Images\5608652025980.15F.jpg
GoldenEye;0;TRUE;TRUE;1995;124;Acção;Images\IF9BD1CFD98403808.15F.jpg
Golpe de Mestre;Art Heist;FALSE;TRUE;2004;95;0;Images\8414533026161.15F.jpg
Golpe de Natal;0;TRUE;TRUE;0;0;0;Images\M27.15F.jpg
Golpe no Paraíso;After the Sunset;TRUE;TRUE;2004;97;Suspense/Thriller;Images\5602193341400.15F.jpg
Golpe Quase Perfeito;The Hoax;FALSE;TRUE;2006;116;Drama;Images\5602193339339.15F.jpg
Good - Um Homem Bom;Good;TRUE;TRUE;2008;92;Drama;Images\5608652035552.15F.jpg
Good Bye Lenin! - Adeus Lenine!;Good Bye Lenin!;FALSE;TRUE;2003;113;0;Images\5602193336222.15F.jpg
Gosford Park;0;TRUE;TRUE;2001;131;0;Images\5601887439072.15F.jpg
Grand Budapest Hotel;The Grand Budapest Hotel;FALSE;TRUE;2014;100;Comédia;Images\5602193509305.15F.jpg
Grandes Esperanças;Great Expectations;FALSE;TRUE;1998;107;Drama;Images\5608652010252.15F.jpg
